N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,Detail URL,CODE
178,롯데리츠,"5,300",70,-1.30%,500,"9,114","171,969",6.10,"552,237",N/A,1.64,https://finance.naver.com/item/main.nhn?code=330590,330590
179,코스맥스,"89,000",300,+0.34%,500,"8,944","10,050",17.83,"100,142",28.10,10.45,https://finance.naver.com/item/main.nhn?code=192820,192820
180,두산인프라코어,"4,295",45,+1.06%,"5,000","8,941","208,161",12.01,"1,906,653",3.73,11.59,https://finance.naver.com/item/main.nhn?code=042670,042670
181,현대위아,"32,850",750,+2.34%,"5,000","8,934","27,195",12.21,"148,106",16.18,1.80,https://finance.naver.com/item/main.nhn?code=011210,011210
182,DGB금융지주,"5,270",120,+2.33%,"5,000","8,914","169,146",46.77,"1,824,365",2.72,7.31,https://finance.naver.com/item/main.nhn?code=139130,139130
183,태광산업,"800,000","34,000",+4.44%,"5,000","8,907","1,113",10.43,"3,811",6.55,4.34,https://finance.naver.com/item/main.nhn?code=003240,003240
184,신풍제약,"16,700",350,-2.05%,500,"8,848","52,985",0.98,"2,114,498",538.71,0.80,https://finance.naver.com/item/main.nhn?code=019170,019170
185,오리온홀딩스,"14,100",200,+1.44%,500,"8,833","62,645",14.56,"128,210",18.26,2.55,https://finance.naver.com/item/main.nhn?code=001800,001800
186,금호타이어,"3,060",20,-0.65%,"5,000","8,790","287,260",3.94,"473,838",-15.22,-4.36,https://finance.naver.com/item/main.nhn?code=073240,073240
187,롯데칠성,"109,000","1,000",+0.93%,500,"8,713","7,993",20.42,"55,478",-6.71,-11.68,https://finance.naver.com/item/main.nhn?code=005300,005300
188,현대홈쇼핑,"72,000",700,+0.98%,"5,000","8,640","12,000",24.03,"31,110",10.05,5.03,https://finance.naver.com/item/main.nhn?code=057050,057050
189,코오롱인더,"30,850",950,+3.18%,"5,000","8,323","26,979",14.32,"270,595",28.25,1.58,https://finance.naver.com/item/main.nhn?code=120110,120110
190,동원산업,"226,000","1,000",-0.44%,"5,000","8,311","3,678",6.81,"2,267",17.89,4.45,https://finance.naver.com/item/main.nhn?code=006040,006040
191,현대오토에버,"39,450",300,+0.77%,500,"8,284","21,000",1.47,"37,338",14.76,11.71,https://finance.naver.com/item/main.nhn?code=307950,307950
192,롯데제과,"128,000","4,000",+3.23%,500,"8,213","6,417",17.76,"11,940",21.58,3.19,https://finance.naver.com/item/main.nhn?code=280360,280360
193,현대그린푸드,"8,190",20,+0.24%,500,"8,002","97,704",12.07,"446,874",14.60,3.20,https://finance.naver.com/item/main.nhn?code=005440,005440
194,KODEX 단기채권PLUS,"102,330",5,0.00%,0,"7,976","7,794",0.00,"6,389",N/A,N/A,https://finance.naver.com/item/main.nhn?code=214980,214980
195,롯데관광개발,"11,450",150,-1.29%,500,"7,932","69,276",8.24,"273,781",-56.13,-4.77,https://finance.naver.com/item/main.nhn?code=032350,032350
196,아이에스동서,"25,500",650,+2.62%,500,"7,878","30,893",6.12,"89,326",11.92,6.10,https://finance.naver.com/item/main.nhn?code=010780,010780
197,쿠쿠홈시스,"35,100",50,+0.14%,100,"7,876","22,437",4.97,"28,361",12.15,16.10,https://finance.naver.com/item/main.nhn?code=284740,284740
198,동아에스티,"91,300","2,500",+2.82%,"5,000","7,709","8,444",26.02,"66,353",10.87,11.58,https://finance.naver.com/item/main.nhn?code=170900,170900
199,삼양식품,"101,000","1,500",-1.46%,"5,000","7,608","7,533",5.39,"35,032",12.78,23.15,https://finance.naver.com/item/main.nhn?code=003230,003230
200,동원F&B,"197,000","3,500",-1.75%,"5,000","7,602","3,859",6.98,"9,742",11.58,10.00,https://finance.naver.com/item/main.nhn?code=049770,049770
201,화승엔터프라이즈,"12,550",850,+7.26%,500,"7,597","60,537",3.82,"1,228,479",12.17,19.87,https://finance.naver.com/item/main.nhn?code=241590,241590
202,대상,"21,900",500,-2.23%,"1,000","7,588","34,648",16.58,"191,141",7.36,11.17,https://finance.naver.com/item/main.nhn?code=001680,001680
203,애경산업,"28,600",0,0.00%,"1,000","7,553","26,410",2.60,"134,487",18.09,12.86,https://finance.naver.com/item/main.nhn?code=018250,018250
204,NICE,"19,900",0,0.00%,500,"7,539","37,882",19.01,"31,282",25.81,4.39,https://finance.naver.com/item/main.nhn?code=034310,034310
205,다우기술,"16,400",550,+3.47%,500,"7,358","44,867",22.87,"251,431",3.97,14.62,https://finance.naver.com/item/main.nhn?code=023590,023590
206,KODEX MSCI Korea TR,"8,270",80,+0.98%,0,"7,253","87,700",11.86,"713,381",N/A,N/A,https://finance.naver.com/item/main.nhn?code=278540,278540
207,휴켐스,"17,500",550,+3.24%,"1,000","7,154","40,879",11.67,"123,749",10.17,10.82,https://finance.naver.com/item/main.nhn?code=069260,069260
208,SK가스,"76,400",0,0.00%,"5,000","7,052","9,230",6.46,"16,905",4.44,9.85,https://finance.naver.com/item/main.nhn?code=018670,018670
209,아주캐피탈,"12,250",100,+0.82%,"5,000","7,049","57,546",1.39,"28,564",6.94,12.97,https://finance.naver.com/item/main.nhn?code=033660,033660
210,두산,"40,350",300,-0.74%,"5,000","6,667","16,524",10.51,"107,481",2.21,23.52,https://finance.naver.com/item/main.nhn?code=000150,000150
211,아모레퍼시픽우,"62,600","1,400",-2.19%,500,"6,609","10,558",69.00,"55,299",18.09,N/A,https://finance.naver.com/item/main.nhn?code=090435,090435
212,한전기술,"17,000",100,+0.59%,200,"6,497","38,220",2.66,"95,707",24.60,5.54,https://finance.naver.com/item/main.nhn?code=052690,052690
213,대덕전자,"8,210",0,0.00%,500,"6,404","78,007",15.35,0,10.34,6.38,https://finance.naver.com/item/main.nhn?code=008060,008060
214,미래에셋생명,"3,610",40,-1.10%,"5,000","6,390","177,016",6.35,"119,862",6.53,4.98,https://finance.naver.com/item/main.nhn?code=085620,085620
215,에스엘,"13,250",200,+1.53%,500,"6,387","48,203",14.58,"91,291",6.90,7.25,https://finance.naver.com/item/main.nhn?code=005850,005850
216,ARIRANG 200,"26,025",235,+0.91%,0,"6,376","24,500",0.13,"75,586",N/A,N/A,https://finance.naver.com/item/main.nhn?code=152100,152100
217,롯데하이마트,"27,000","3,100",+12.97%,"5,000","6,374","23,608",10.35,"700,505",-6.38,-5.02,https://finance.naver.com/item/main.nhn?code=071840,071840
218,쿠쿠홀딩스,"89,600","1,500",+1.70%,500,"6,373","7,112",4.78,"4,145",8.02,12.38,https://finance.naver.com/item/main.nhn?code=192400,192400
219,빙그레,"63,600",200,+0.32%,"5,000","6,265","9,851",26.58,"59,336",15.26,7.36,https://finance.naver.com/item/main.nhn?code=005180,005180
220,일양약품,"32,800",0,0.00%,"2,500","6,260","19,086",10.07,"228,146",64.19,5.20,https://finance.naver.com/item/main.nhn?code=007570,007570
221,QV 코스피 변동성 매칭형 양매도 ETN,"8,925",30,-0.34%,0,"6,248","70,000",0.00,1,N/A,N/A,https://finance.naver.com/item/main.nhn?code=550057,550057
222,후성,"6,710",10,+0.15%,500,"6,214","92,607",5.13,"1,012,478",77.13,3.85,https://finance.naver.com/item/main.nhn?code=093370,093370
223,SPC삼립,"71,100",100,-0.14%,"5,000","6,135","8,629",3.32,"10,624",30.37,6.34,https://finance.naver.com/item/main.nhn?code=005610,005610
224,JW중외제약,"29,250",100,+0.34%,"2,500","6,119","20,920",6.58,"120,224",-25.82,-10.31,https://finance.naver.com/item/main.nhn?code=001060,001060
225,한섬,"24,400",100,-0.41%,500,"6,010","24,630",28.71,"101,591",7.05,8.37,https://finance.naver.com/item/main.nhn?code=020000,020000
226,락앤락,"11,050",50,-0.45%,500,"5,988","54,187",72.14,"149,268",36.59,2.44,https://finance.naver.com/item/main.nhn?code=115390,115390
227,풍산,"21,150",450,-2.08%,"5,000","5,927","28,024",7.42,"410,305",33.62,1.28,https://finance.naver.com/item/main.nhn?code=103140,103140
228,하나투어,"42,400",300,-0.70%,500,"5,910","13,939",5.35,"165,055",-61.36,-4.22,https://finance.naver.com/item/main.nhn?code=039130,039130
229,TIGER MSCI Korea TR,"10,380",85,+0.83%,0,"5,865","56,500",0.00,"86,254",N/A,N/A,https://finance.naver.com/item/main.nhn?code=310970,310970
230,보령제약,"13,000",50,+0.39%,500,"5,746","44,200",9.57,"368,803",17.83,11.96,https://finance.naver.com/item/main.nhn?code=003850,003850
231,제이콘텐트리,"35,050",400,-1.13%,"5,000","5,743","16,385",4.18,"108,700",449.36,0.34,https://finance.naver.com/item/main.nhn?code=036420,036420
232,LIG넥스원,"26,100",100,+0.38%,"5,000","5,742","22,000",4.52,"211,604",N/A,N/A,https://finance.naver.com/item/main.nhn?code=079550,079550
233,KINDEX 200,"25,880",250,+0.98%,0,"5,719","22,100",5.72,"723,000",N/A,N/A,https://finance.naver.com/item/main.nhn?code=105190,105190
234,종근당홀딩스,"114,000",0,0.00%,"2,500","5,711","5,010",16.23,"53,418",12.68,10.03,https://finance.naver.com/item/main.nhn?code=001630,001630
235,동원시스템즈,"22,100",250,+1.14%,"5,000","5,662","25,619",1.65,"34,369",14.99,8.69,https://finance.naver.com/item/main.nhn?code=014820,014820
236,CJ CGV,"26,700",200,-0.74%,500,"5,650","21,161",6.40,"397,079",-3.70,-57.60,https://finance.naver.com/item/main.nhn?code=079160,079160
237,효성티앤씨,"130,500","5,500",+4.40%,"5,000","5,648","4,328",12.48,"16,984",6.07,20.86,https://finance.naver.com/item/main.nhn?code=298020,298020
238,HDC,"9,370",380,+4.23%,"5,000","5,598","59,742",23.77,"508,955",2.18,12.58,https://finance.naver.com/item/main.nhn?code=012630,012630
239,영원무역홀딩스,"41,050",450,+1.11%,500,"5,597","13,636",23.80,"2,787",4.63,9.60,https://finance.naver.com/item/main.nhn?code=009970,009970
240,넥센타이어,"5,730",30,+0.53%,500,"5,596","97,668",8.87,"376,403",5.05,7.94,https://finance.naver.com/item/main.nhn?code=002350,002350
241,롯데정보통신,"36,300",500,+1.40%,"5,000","5,589","15,396",3.43,"168,341",9.87,14.77,https://finance.naver.com/item/main.nhn?code=286940,286940
242,씨에스윈드,"32,050",950,+3.05%,500,"5,540","17,286",7.23,"83,811",17.36,9.92,https://finance.naver.com/item/main.nhn?code=112610,112610
243,한진,"46,150","1,250",-2.64%,"5,000","5,526","11,975",13.35,"213,297",-176.82,-0.34,https://finance.naver.com/item/main.nhn?code=002320,002320
244,대한전선,645,6,+0.94%,500,"5,524","856,473",1.58,"963,462",-46.07,-3.99,https://finance.naver.com/item/main.nhn?code=001440,001440
245,에이프로젠 KIC,"3,560",35,-0.97%,500,"5,498","154,439",2.33,"40,516,821",41.40,4.70,https://finance.naver.com/item/main.nhn?code=007460,007460
246,제주항공,"20,450",250,+1.24%,"5,000","5,390","26,357",3.16,"186,324",-16.27,-9.36,https://finance.naver.com/item/main.nhn?code=089590,089590
247,남선알미늄,"4,880",5,+0.10%,500,"5,377","110,179",3.74,"27,727,377",37.25,8.33,https://finance.naver.com/item/main.nhn?code=008350,008350
248,동아쏘시오홀딩스,"87,400",400,+0.46%,"5,000","5,365","6,138",14.32,"10,363",27.14,2.67,https://finance.naver.com/item/main.nhn?code=000640,000640
249,한일현대시멘트,"31,650",100,-0.31%,"5,000","5,324","16,821",0.58,"48,285",12.88,21.69,https://finance.naver.com/item/main.nhn?code=006390,006390
250,한진중공업,"6,350",180,-2.76%,"5,000","5,288","83,274",20.58,"414,852",1.22,-132.20,https://finance.naver.com/item/main.nhn?code=097230,097230
251,S&T모티브,"35,900","1,150",+3.31%,"5,000","5,250","14,623",24.84,"54,188",216.27,0.33,https://finance.naver.com/item/main.nhn?code=064960,064960
252,유안타증권,"2,570",170,+7.08%,"5,000","5,130","199,597",62.84,"4,304,547",6.75,6.60,https://finance.naver.com/item/main.nhn?code=003470,003470
253,LG상사,"13,200",200,+1.54%,"5,000","5,116","38,760",14.32,"235,214",17.91,2.49,https://finance.naver.com/item/main.nhn?code=001120,001120
254,서흥,"44,200",450,-1.01%,500,"5,114","11,569",8.43,"57,339",16.12,11.15,https://finance.naver.com/item/main.nhn?code=008490,008490
255,에이프로젠제약,"2,100",35,+1.69%,500,"5,075","241,658",2.27,"49,487,809",-44.68,-4.19,https://finance.naver.com/item/main.nhn?code=003060,003060
256,롯데손해보험,"1,630",85,+5.50%,"1,000","5,058","310,336",1.49,"1,410,610",-5.43,-6.69,https://finance.naver.com/item/main.nhn?code=000400,000400
257,삼화콘덴서,"48,600","1,300",+2.75%,"1,000","5,052","10,395",11.92,"204,916",17.04,21.24,https://finance.naver.com/item/main.nhn?code=001820,001820
258,대신증권,"9,950",680,+7.34%,"5,000","5,052","50,773",22.43,"450,143",9.12,4.79,https://finance.naver.com/item/main.nhn?code=003540,003540
259,KOSEF 200,"25,950",150,+0.58%,0,"4,866","18,750",0.00,"747,165",N/A,N/A,https://finance.naver.com/item/main.nhn?code=069660,069660
260,KODEX Top5PlusTR,"11,940",125,+1.06%,0,"4,860","40,700",12.29,"3,786",N/A,N/A,https://finance.naver.com/item/main.nhn?code=315930,315930
261,SK디스커버리,"25,200",550,+2.23%,"5,000","4,798","19,038",11.78,"156,013",2.85,11.52,https://finance.naver.com/item/main.nhn?code=006120,006120
262,한세실업,"11,950",500,-4.02%,500,"4,780","40,000",6.60,"188,660","-1,991.67",-0.06,https://finance.naver.com/item/main.nhn?code=105630,105630
263,동양생명,"2,955",15,-0.51%,"5,000","4,768","161,359",84.14,"166,854",4.14,4.73,https://finance.naver.com/item/main.nhn?code=082640,082640
264,한국토지신탁,"1,880",90,+5.03%,"1,000","4,747","252,489",12.59,"1,175,615",4.39,12.72,https://finance.naver.com/item/main.nhn?code=034830,034830
265,삼성 코스피 양매도 5% OTM ETN,"9,365",0,0.00%,0,"4,682","50,000",0.00,0,N/A,N/A,https://finance.naver.com/item/main.nhn?code=530060,530060
266,SK디앤디,"24,450","1,450",+6.30%,"1,000","4,643","18,990",4.93,"80,598",10.34,12.66,https://finance.naver.com/item/main.nhn?code=210980,210980
267,현대에이치씨엔,"4,095",45,+1.11%,500,"4,622","112,877",16.92,"233,463",12.22,5.19,https://finance.naver.com/item/main.nhn?code=126560,126560
268,BGF,"4,825",60,+1.26%,"1,000","4,618","95,717",8.45,"227,911",17.17,1.79,https://finance.naver.com/item/main.nhn?code=027410,027410
269,LG하우시스,"51,400",300,+0.59%,"5,000","4,609","8,968",14.71,"63,399",44.43,1.26,https://finance.naver.com/item/main.nhn?code=108670,108670
270,풀무원,"12,100",100,-0.82%,500,"4,609","38,091",1.48,"146,229",145.78,0.95,https://finance.naver.com/item/main.nhn?code=017810,017810
271,KODEX 코스닥150선물인버스,"7,280",20,+0.28%,0,"4,608","63,300",4.79,"26,697,100",N/A,N/A,https://finance.naver.com/item/main.nhn?code=251340,251340
272,경동나비엔,"35,900",150,+0.42%,"1,000","4,573","12,740",9.04,"29,875",16.42,9.59,https://finance.naver.com/item/main.nhn?code=009450,009450
273,KODEX 코스닥 150,"9,940",5,-0.05%,0,"4,562","45,900",4.65,"1,813,439",N/A,N/A,https://finance.naver.com/item/main.nhn?code=229200,229200
274,화승인더,"8,230",320,+4.05%,500,"4,553","55,320",15.92,"2,163,672",7.72,19.66,https://finance.naver.com/item/main.nhn?code=006060,006060
275,지역난방공사,"38,600","1,550",+4.18%,"5,000","4,469","11,579",1.64,"13,088",-17.47,-1.66,https://finance.naver.com/item/main.nhn?code=071320,071320
276,필룩스,"5,130",250,-4.65%,500,"4,446","86,660",8.98,"6,318,764",-30.54,-5.29,https://finance.naver.com/item/main.nhn?code=033180,033180
277,대한해운,"18,150",150,-0.82%,"5,000","4,434","24,427",5.69,"58,330",4.90,11.47,https://finance.naver.com/item/main.nhn?code=005880,005880
278,이월드,"4,450",120,-2.63%,"1,000","4,367","98,140",0.51,"4,383,543",46.84,4.67,https://finance.naver.com/item/main.nhn?code=084680,084680
279,롯데푸드,"382,500","2,500",-0.65%,"5,000","4,329","1,132",12.70,"4,441",11.54,5.40,https://finance.naver.com/item/main.nhn?code=002270,002270
280,신영증권,"46,000","1,300",+2.91%,"5,000","4,318","9,386",10.32,"14,108",8.64,6.53,https://finance.naver.com/item/main.nhn?code=001720,001720
281,미래에셋대우2우B,"3,075",180,+6.22%,"5,000","4,305","140,000",7.78,"1,093,848",3.79,N/A,https://finance.naver.com/item/main.nhn?code=00680K,00680K
282,KODEX 코스피,"19,580",145,+0.75%,0,"4,288","21,900",0.01,"132,114",N/A,N/A,https://finance.naver.com/item/main.nhn?code=226490,226490
283,삼양홀딩스,"49,900",300,-0.60%,"5,000","4,274","8,564",8.16,"18,918",14.33,2.18,https://finance.naver.com/item/main.nhn?code=000070,000070
284,디피씨,"10,200","1,100",-9.73%,500,"4,251","41,678",1.93,"43,965,928",39.84,7.12,https://finance.naver.com/item/main.nhn?code=026890,026890
285,드림텍,"6,760",50,+0.75%,100,"4,190","61,988",30.48,"1,548,865",16.10,13.24,https://finance.naver.com/item/main.nhn?code=192650,192650
286,삼성화재우,"130,500",0,0.00%,500,"4,166","3,192",19.73,"9,059",10.26,N/A,https://finance.naver.com/item/main.nhn?code=000815,000815
287,덴티움,"37,400",450,+1.22%,500,"4,140","11,069",18.78,"59,447",27.99,7.37,https://finance.naver.com/item/main.nhn?code=145720,145720
288,두산퓨얼셀,"7,420",80,-1.07%,100,"4,118","55,494",3.86,"461,461",N/A,N/A,https://finance.naver.com/item/main.nhn?code=336260,336260
289,동국제강,"4,245",190,+4.69%,"5,000","4,051","95,433",26.88,"525,007",-5.91,-3.63,https://finance.naver.com/item/main.nhn?code=001230,001230
290,세방전지,"28,900",450,+1.58%,500,"4,046","14,000",35.63,"34,728",5.16,7.70,https://finance.naver.com/item/main.nhn?code=004490,004490
291,삼양사,"39,200",50,+0.13%,"5,000","4,043","10,313",5.66,"22,007",12.35,3.07,https://finance.naver.com/item/main.nhn?code=145990,145990
292,대교,"4,765",30,-0.63%,500,"4,036","84,703",8.47,"193,049",29.41,2.76,https://finance.naver.com/item/main.nhn?code=019680,019680
293,한미반도체,"7,830",20,+0.26%,200,"4,033","51,502",6.30,"310,409",23.23,8.85,https://finance.naver.com/item/main.nhn?code=042700,042700
294,미원에스씨,"76,200",600,+0.79%,500,"4,014","5,268",1.55,"2,659",10.10,N/A,https://finance.naver.com/item/main.nhn?code=268280,268280
295,부산가스,"35,950",50,-0.14%,"5,000","3,954","11,000",3.59,"4,218",8.08,7.57,https://finance.naver.com/item/main.nhn?code=015350,015350
296,한국콜마홀딩스,"21,850",350,+1.63%,500,"3,920","17,939",19.60,"58,366",9.77,10.51,https://finance.naver.com/item/main.nhn?code=024720,024720
297,우리종금,581,25,+4.50%,500,"3,917","674,203",1.95,"12,194,743",7.35,15.63,https://finance.naver.com/item/main.nhn?code=010050,010050
298,제일약품,"26,350",100,-0.38%,500,"3,875","14,705",3.82,"30,467",-36.60,-5.96,https://finance.naver.com/item/main.nhn?code=271980,271980
299,남해화학,"7,790",40,+0.52%,"1,000","3,870","49,679",4.16,"107,877",24.12,3.74,https://finance.naver.com/item/main.nhn?code=025860,025860
300,LF,"13,150",100,+0.77%,"5,000","3,845","29,240",25.58,"159,665",5.69,5.65,https://finance.naver.com/item/main.nhn?code=093050,093050
301,유니드,"43,200","1,350",+3.23%,"5,000","3,840","8,890",5.38,"41,220",5.68,9.87,https://finance.naver.com/item/main.nhn?code=014830,014830
302,한화투자증권,"1,780",180,+11.25%,"5,000","3,819","214,548",6.41,"8,672,653",3.52,9.36,https://finance.naver.com/item/main.nhn?code=003530,003530
303,KINDEX 단기통안채,"100,570",0,0.00%,0,"3,808","3,786",15.85,"1,025",N/A,N/A,https://finance.naver.com/item/main.nhn?code=190620,190620
304,스카이라이프,"7,950",40,-0.50%,"2,500","3,802","47,822",16.15,"87,465",6.97,8.02,https://finance.naver.com/item/main.nhn?code=053210,053210
305,맵스리얼티1,"4,090",15,+0.37%,0,"3,797","92,834",4.20,"116,865",N/A,N/A,https://finance.naver.com/item/main.nhn?code=094800,094800
306,한솔제지,"15,700","1,600",+11.35%,"5,000","3,737","23,801",15.66,"1,103,753",9.34,6.92,https://finance.naver.com/item/main.nhn?code=213500,213500
307,율촌화학,"15,050",400,+2.73%,500,"3,732","24,800",5.02,"198,115",20.50,5.37,https://finance.naver.com/item/main.nhn?code=008730,008730
308,효성화학,"115,000","4,000",-3.36%,"5,000","3,669","3,190",9.23,"58,487",4.18,21.37,https://finance.naver.com/item/main.nhn?code=298000,298000
309,TIGER 단기채권액티브,"50,270",5,+0.01%,0,"3,656","7,272",0.00,383,N/A,N/A,https://finance.naver.com/item/main.nhn?code=272580,272580
310,효성첨단소재,"81,500","3,200",+4.09%,"5,000","3,651","4,480",7.76,"51,379",-5.22,-19.74,https://finance.naver.com/item/main.nhn?code=298050,298050
311,아이마켓코리아,"10,150",150,+1.50%,500,"3,648","35,943",11.72,"75,972",22.71,4.31,https://finance.naver.com/item/main.nhn?code=122900,122900
312,LG전자우,"21,200",550,+2.66%,"5,000","3,643","17,186",45.72,"81,714",122.54,N/A,https://finance.naver.com/item/main.nhn?code=066575,066575
313,현대건설기계,"18,450",900,+5.13%,"5,000","3,635","19,701",9.53,"233,049",112.50,0.26,https://finance.naver.com/item/main.nhn?code=267270,267270
314,웅진씽크빅,"2,690",0,0.00%,500,"3,609","134,173",3.15,0,-2.14,-35.62,https://finance.naver.com/item/main.nhn?code=095720,095720
315,하나제약,"22,250",150,-0.67%,500,"3,604","16,200",1.61,"47,921",12.74,13.30,https://finance.naver.com/item/main.nhn?code=293480,293480
316,케이씨텍,"18,050",450,+2.56%,500,"3,581","19,839",11.27,"405,864",9.71,13.52,https://finance.naver.com/item/main.nhn?code=281820,281820
317,KOSEF 200TR,"30,040",235,+0.79%,0,"3,575","11,900",0.00,"27,418",N/A,N/A,https://finance.naver.com/item/main.nhn?code=294400,294400
318,한일시멘트,"85,900","1,100",+1.30%,"5,000","3,561","4,145",5.84,"13,757",8.79,4.62,https://finance.naver.com/item/main.nhn?code=300720,300720
319,KODEX 선진국MSCI World,"13,715",175,+1.29%,0,"3,552","25,900",0.00,"108,425",N/A,N/A,https://finance.naver.com/item/main.nhn?code=251350,251350
320,삼진제약,"25,350",300,+1.20%,"1,000","3,524","13,900",16.66,"99,430",31.22,5.69,https://finance.naver.com/item/main.nhn?code=005500,005500
321,동성제약,"13,500","2,350",+21.08%,"1,000","3,520","26,071",7.07,"8,196,757",-41.16,-13.15,https://finance.naver.com/item/main.nhn?code=002210,002210
322,서울가스,"69,600",600,+0.87%,"5,000","3,480","5,000",7.47,64,11.93,3.06,https://finance.naver.com/item/main.nhn?code=017390,017390
323,LG헬로비전,"4,485",5,-0.11%,"2,500","3,473","77,447",10.45,"182,708",-3.69,-9.40,https://finance.naver.com/item/main.nhn?code=037560,037560
324,송원산업,"14,400",850,-5.57%,500,"3,456","24,000",19.03,"580,422",9.94,8.24,https://finance.naver.com/item/main.nhn?code=004430,004430
325,농심홀딩스,"74,500",600,-0.80%,"5,000","3,455","4,638",3.58,"9,842",9.45,4.03,https://finance.naver.com/item/main.nhn?code=072710,072710
326,한국쉘석유,"262,500","1,500",+0.57%,"5,000","3,412","1,300",63.82,"2,222",16.23,21.30,https://finance.naver.com/item/main.nhn?code=002960,002960
327,HANARO 단기통안채,"102,500",0,0.00%,0,"3,409","3,326",17.74,0,N/A,N/A,https://finance.naver.com/item/main.nhn?code=306540,306540
328,삼호,"22,400",50,+0.22%,"5,000","3,400","15,180",3.62,"67,328",3.58,23.04,https://finance.naver.com/item/main.nhn?code=001880,001880
329,이리츠코크렙,"5,300",20,+0.38%,500,"3,357","63,342",0.40,"22,254",25.60,2.48,https://finance.naver.com/item/main.nhn?code=088260,088260
330,AK홀딩스,"25,300",650,-2.50%,"5,000","3,352","13,248",12.28,"51,445",11.85,3.38,https://finance.naver.com/item/main.nhn?code=006840,006840
331,TIGER 코스닥150,"10,010",40,-0.40%,0,"3,337","33,340",2.63,"501,549",N/A,N/A,https://finance.naver.com/item/main.nhn?code=232080,232080
332,세아베스틸,"9,290",290,+3.22%,"5,000","3,332","35,862",8.66,"179,501",19.35,0.93,https://finance.naver.com/item/main.nhn?code=001430,001430
333,일진다이아,"23,400",100,-0.43%,"1,000","3,323","14,203",2.10,"99,475",26.12,8.06,https://finance.naver.com/item/main.nhn?code=081000,081000
334,SBS,"18,200",50,-0.27%,"5,000","3,322","18,253",0.00,"101,115",16.87,3.46,https://finance.naver.com/item/main.nhn?code=034120,034120
335,JW홀딩스,"4,975",25,-0.50%,500,"3,306","66,452",5.27,"103,784",-9.89,-20.18,https://finance.naver.com/item/main.nhn?code=096760,096760
336,SK렌터카,"9,240",640,+7.44%,500,"3,305","35,765",0.94,"709,647",N/A,5.51,https://finance.naver.com/item/main.nhn?code=068400,068400
337,잇츠한불,"14,900",0,0.00%,500,"3,267","21,929",3.53,"56,021",-69.30,-1.11,https://finance.naver.com/item/main.nhn?code=226320,226320
338,진에어,"10,850",200,+1.88%,"1,000","3,255","30,000",1.32,"263,053",-5.75,-24.74,https://finance.naver.com/item/main.nhn?code=272450,272450
339,TIGER 200 IT,"21,070",160,+0.77%,0,"3,253","15,440",0.05,"133,662",N/A,N/A,https://finance.naver.com/item/main.nhn?code=139260,139260
340,신영증권우,"45,450",0,0.00%,"5,000","3,206","7,054",7.92,"2,240",8.53,N/A,https://finance.naver.com/item/main.nhn?code=001725,001725
341,진흥기업,"2,195",0,0.00%,500,"3,193","145,472",0.19,"350,904",15.79,23.08,https://finance.naver.com/item/main.nhn?code=002780,002780
342,퍼시스,"27,650",250,-0.90%,"1,000","3,180","11,500",21.99,"30,044",9.36,7.86,https://finance.naver.com/item/main.nhn?code=016800,016800
343,광동제약,"6,060",10,-0.16%,"1,000","3,177","52,421",23.13,"113,671",13.77,5.57,https://finance.naver.com/item/main.nhn?code=009290,009290
344,한라홀딩스,"30,100","1,000",+3.44%,"5,000","3,152","10,472",10.75,"41,079",7.68,4.69,https://finance.naver.com/item/main.nhn?code=060980,060980
345,하이트진로홀딩스,"13,550",250,+1.88%,"5,000","3,145","23,207",5.43,"24,302",-15.01,-4.65,https://finance.naver.com/item/main.nhn?code=000140,000140
346,동화약품,"11,250",650,-5.46%,"1,000","3,142","27,931",4.87,"1,001,976",33.38,3.15,https://finance.naver.com/item/main.nhn?code=000020,000020
347,TIGER 원유선물Enhanced(H),"1,360",5,+0.37%,0,"3,130","230,150",0.00,"24,829,949",N/A,N/A,https://finance.naver.com/item/main.nhn?code=130680,130680
348,신한알파리츠,"6,570",200,+3.14%,"1,000","3,129","47,630",2.67,"102,855",29.59,1.07,https://finance.naver.com/item/main.nhn?code=293940,293940
349,미원상사,"61,700",200,+0.33%,500,"3,085","5,000",4.64,"2,500",10.01,14.74,https://finance.naver.com/item/main.nhn?code=002840,002840
350,한독,"22,400",400,-1.75%,500,"3,083","13,764",4.14,"50,248",8.83,10.78,https://finance.naver.com/item/main.nhn?code=002390,002390
351,일동제약,"12,950",50,-0.38%,"1,000","3,083","23,803",7.77,"79,619",-22.92,-5.08,https://finance.naver.com/item/main.nhn?code=249420,249420
352,진원생명과학,"9,300","2,500",-21.19%,"1,000","3,080","33,119",10.76,"14,670,952",-29.71,-28.50,https://finance.naver.com/item/main.nhn?code=011000,011000
353,SK증권,647,47,+7.83%,500,"3,058","472,590",5.98,"40,438,828",9.80,5.62,https://finance.naver.com/item/main.nhn?code=001510,001510
354,도화엔지니어링,"9,020",60,+0.67%,500,"3,042","33,720",1.40,"160,481",17.48,6.94,https://finance.naver.com/item/main.nhn?code=002150,002150
355,한국카본,"6,890",320,+4.87%,500,"3,029","43,961",12.25,"881,944",17.10,5.74,https://finance.naver.com/item/main.nhn?code=017960,017960
