N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,Detail URL,CODE
917,한솔로지스틱스,"1,470",100,+7.30%,500,404,"27,477",7.14,"1,667,373",6.84,11.44,https://finance.naver.com/item/main.nhn?code=009180,009180
922,진양산업,"3,065",65,+2.17%,500,398,"13,000",4.85,"384,548",5.84,17.84,https://finance.naver.com/item/main.nhn?code=003780,003780
924,바다로19호,"2,570",20,-0.77%,"5,000",391,"15,200",0.00,"34,271",7.18,12.05,https://finance.naver.com/item/main.nhn?code=155900,155900
935,케이탑리츠,790,2,+0.25%,"1,000",365,"46,224",12.19,"382,167",6.69,8.22,https://finance.naver.com/item/main.nhn?code=145270,145270
984,하이골드12호,"2,290",0,0.00%,"5,000",299,"13,044",0.00,"16,757",5.64,17.18,https://finance.naver.com/item/main.nhn?code=172580,172580
992,한솔PNS,"1,420",30,+2.16%,500,291,"20,493",6.77,"161,173",9.22,7.94,https://finance.naver.com/item/main.nhn?code=010420,010420
1000,이스타코,661,2,+0.30%,500,283,"42,852",1.04,"65,711",3.61,25.57,https://finance.naver.com/item/main.nhn?code=015020,015020
1001,웅진에너지,914,0,0.00%,"5,000",283,"30,947",2.52,0,-0.18,599.76,https://finance.naver.com/item/main.nhn?code=103130,103130
1073,에이리츠,"5,620",30,+0.54%,"5,000",213,"3,793",0.08,"5,982",2.90,25.42,https://finance.naver.com/item/main.nhn?code=140910,140910
1075,모두투어리츠,"2,715",10,-0.37%,"5,000",212,"7,827",0.01,"2,087",7.80,6.36,https://finance.naver.com/item/main.nhn?code=204210,204210
